SampleDate,Location,N1_Concentration_Merged,N2_Concentration_Merged,N/PMMoV,PV_Concentration_Merged
2021-11-06,COD WWTP,0.0,10.7865382,0.0,71200.0
2021-11-07,COD WWTP,0.0,0.0,0.0,82500.0
2021-11-08,COD WWTP,11.2660528,0.0,0.0,231000.0
2021-11-09,COD WWTP,10.7569517,10.7569517,0.0,108000.0
2021-11-10,COD WWTP,0.0,0.0,0.0,9180.0
2021-11-12,Cantrill Drive,11.6158867,0.0,0.0,217000.0
2021-11-12,Olive Drive,0.0,0.0,0.0,952000.0
2021-11-15,Old East Davis/Wildhorse,30.8765864,15.4380154,0.0,134000.0
2021-11-15,Far West Davis,0.0,54.2315388,0.0,727000.0
2021-11-15,North Davis A,0.0,16.4880097,0.0,282000.0
2021-11-15,North Davis B,0.0,46.2805938,0.0,262000.0
2021-11-15,North Davis C,2919.69452,3177.30835,0.0014206666666666666,2150000.0
2021-11-15,North Davis D,219.569283,219.569283,0.00014933333333333335,1470000.0
2021-11-15,The Cannery,0.0,15.3370869,0.0,72400.0
2021-11-15,Far East Davis,88.8272953,59.2160606,5.333333333333333e-05,1390000.0
2021-11-15,North Central Davis,13.0804146,0.0,0.0,334000.0
2021-11-15,Central Davis,521.13903,685.846329,0.0004643333333333333,1300000.0
2021-11-15,East Central Davis A,0.0,0.0,0.0,132000.0
2021-11-15,North J,14.6551466,0.0,0.0,195000.0
2021-11-15,8th and J,13.770659,13.770659,0.0,108000.0
2021-11-15,Rancho Yolo: East 8th Street,27.6860356,41.5297365,0.0,706000.0
2021-11-15,South Davis/El Macero,0.0,14.1762698,0.0,45800.0
2021-11-15,Peregrine School (downstream),27.0252133,13.5123861,0.0,493000.0
2021-11-15,Peregrine School (upstream),12.8079701,0.0,0.0,589000.0
2021-11-15,Arroyo A,26.6294384,0.0,0.0,75600.0
2021-11-15,Arroyo B,0.0,0.0,0.0,774000.0
2021-11-15,East Central Davis B,0.0,0.0,0.0,150000.0
2021-11-15,Rancho Yolo/Research Park,14.9164522,0.0,0.0,617000.0
2021-11-15,Rancho Yolo: Pole Line north of 5th,27.9328298,55.8675337,0.00010466666666666667,534000.0
2021-11-15,Cantrill Drive,507.341499,443.891335,0.0006573333333333333,724000.0
2021-11-15,Olive Drive,0.0,0.0,0.0,99400.0
2021-11-17,Old East Davis/Wildhorse,12.6842046,25.3688192,0.0,487000.0
2021-11-17,Far West Davis,27.6807976,13.8401592,0.0,695000.0
2021-11-17,North Davis A,27.3174739,27.3174739,0.0,1550000.0
2021-11-17,North Davis B,0.0,13.0019009,0.0,409000.0
2021-11-17,North Davis C,13.1033957,13.1033957,0.0,1170000.0
2021-11-17,North Davis D,0.0,0.0,0.0,174000.0
2021-11-17,The Cannery,13.067292,26.1350083,0.0,258000.0
2021-11-17,Far East Davis,13.3733749,26.7471886,0.0,131000.0
2021-11-17,North Central Davis,25.4757404,25.4757404,0.0,227000.0
2021-11-17,Central Davis,15.2019143,0.0,0.0,368000.0
2021-11-17,East Central Davis A,0.0,0.0,0.0,255000.0
2021-11-17,North J,13.4843135,0.0,0.0,79800.0
2021-11-17,8th and J,0.0,13.3621359,0.0,159000.0
2021-11-17,Rancho Yolo: East 8th Street,0.0,14.3715692,0.0,416000.0
2021-11-17,South Davis/El Macero,13.0714881,13.0714881,0.0,715000.0
2021-11-17,Peregrine School (downstream),12.8384113,0.0,0.0,107000.0
2021-11-17,Peregrine School (upstream),140.140076,163.501663,0.000232,655000.0
2021-11-17,Arroyo A,40.9657908,0.0,0.0,1420000.0
2021-11-17,Arroyo B,0.0,25.8697987,0.0,808000.0
2021-11-17,East Central Davis B,25.8155775,51.6328287,0.00033233333333333335,155000.0
2021-11-17,Rancho Yolo/Research Park,38.8335824,25.8886337,0.0,171000.0
2021-11-11,COD WWTP,28.1177688,28.1177688,0.0,513000.0
2021-11-12,COD WWTP,42.1138573,70.1921272,0.00010499999999999999,668000.0
2021-11-13,COD WWTP,26.1982942,0.0,0.0,244000.0
2021-11-14,COD WWTP,0.0,12.7914274,0.0,524000.0
2021-11-15,COD WWTP,38.5311866,89.9117565,0.00027233333333333336,330000.0
2021-11-16,COD WWTP,12.9377425,51.7534304,0.00010766666666666666,481000.0
2021-11-17,COD WWTP,40.871048,13.6232376,0.0,417000.0
2021-11-17,Rancho Yolo: Pole Line north of 5th,0.0,14.2061114,0.0,158000.0
2021-11-17,Cantrill Drive,15.7442152,0.0,0.0,255000.0
2021-11-17,Olive Drive,57.0999432,0.0,0.0,112000.0
2021-11-19,Old East Davis/Wildhorse,0.0,0.0,0.0,208000.0
2021-11-19,Far West Davis,0.0,0.0,0.0,244000.0
2021-11-19,North Davis A,0.0,0.0,0.0,550000.0
2021-11-19,North Davis B,0.0,0.0,0.0,48900.0
2021-11-19,North Davis C,13.3759713,0.0,0.0,86300.0
2021-11-19,North Davis D,14.6138262,0.0,0.0,106000.0
2021-11-19,The Cannery,13.687867,0.0,0.0,91400.0
2021-11-19,Far East Davis,27.4135733,13.7065578,0.0,173000.0
2021-11-19,North Central Davis,0.0,0.0,0.0,237000.0
2021-11-19,Central Davis,0.0,0.0,0.0,128000.0
2021-11-19,East Central Davis A,0.0,0.0,0.0,187000.0
2021-11-19,North J,0.0,26.5202498,0.0,467000.0
2021-11-19,8th and J,25.3471112,25.3471112,0.0,419000.0
2021-11-19,Rancho Yolo: East 8th Street,66.3959646,26.5571142,0.0,418000.0
2021-11-19,South Davis/El Macero,13.5367537,13.5367537,0.0,749000.0
2021-11-19,Peregrine School (downstream),13.0110478,26.0225058,0.0,267000.0
2021-11-19,Peregrine School (upstream),0.0,35.1004171,0.0,352000.0
2021-11-19,Arroyo A,0.0,0.0,0.0,1940000.0
2021-11-19,Arroyo B,0.0,12.5275254,0.0,500000.0
2021-11-19,East Central Davis B,0.0,0.0,0.0,463000.0
2021-11-19,Rancho Yolo/Research Park,0.0,25.6921148,0.0,476000.0
2021-11-19,Rancho Yolo: Pole Line north of 5th,0.0,0.0,0.0,751000.0
2021-11-19,Cantrill Drive,0.0,25.7871652,0.0,195000.0
2021-11-19,Olive Drive,15.2125871,15.2125871,0.0,193000.0
2021-09-20,Old East Davis/Wildhorse,0.0,0.0,0.0,80500.0
2021-09-20,Far West Davis,178.002033,210.374489,0.0006829999999999999,284000.0
2021-09-20,North Davis A,27.7191114,13.859321,0.0,763000.0
2021-09-20,North Davis B,0.0,0.0,0.0,141000.0
2021-09-20,North Davis C,14.9738634,14.9738634,0.0,236000.0
2021-09-20,North Davis D,26.2887453,26.2887453,0.0,512000.0
2021-09-20,The Cannery,0.0,45.350809,0.0,335000.0
2021-09-20,Far East Davis,0.0,48.7116336,0.0,967000.0
2021-09-20,North Central Davis,55.4992963,13.8741053,0.0,243000.0
2021-09-20,Central Davis,28.2346368,28.2346368,0.0,217000.0
2021-09-20,East Central Davis A,39.4544387,0.0,0.0,120000.0
2021-09-20,North J,128.749371,102.996206,0.000594,173000.0
2021-09-20,8th and J,0.0,0.0,0.0,181000.0
2021-09-20,Rancho Yolo: East 8th Street,14.2123651,0.0,0.0,46900.0
2021-09-20,South Davis/El Macero,26.4146256,52.8309536,0.000383,138000.0
2021-09-20,Peregrine School (downstream),26.6127325,0.0,0.0,189000.0
2021-09-20,Peregrine School (upstream),0.0,0.0,0.0,157000.0
2021-09-20,Arroyo A,0.0,0.0,0.0,65300.0
2021-09-20,Arroyo B,13.2431078,0.0,0.0,444000.0
2021-09-20,East Central Davis B,0.0,13.7035645,0.0,104000.0
2021-09-20,Rancho Yolo/Research Park,13.3009075,13.3009075,0.0,221000.0
2021-09-20,Rancho Yolo: Pole Line north of 5th,53.5695363,0.0,0.0,76600.0
2021-11-22,Old East Davis/Wildhorse,0.0,0.0,0.0,1040000.0
2021-11-22,Far West Davis,73.9204216,29.5665884,0.0,2500000.0
2021-11-22,North Davis A,45.8042336,30.5356121,0.0,2000000.0
2021-11-22,North Davis B,14.4268584,14.4268584,0.0,56600.0
2021-11-22,North Davis C,0.0,27.2464132,0.0,1030000.0
2021-11-22,North Davis D,0.0,0.0,0.0,9610000.0
2021-11-22,The Cannery,66.7127085,93.4008026,2.0333333333333334e-05,4560000.0
2021-11-22,Far East Davis,13.3094704,0.0,0.0,382000.0
2021-11-22,North Central Davis,23.7031078,0.0,0.0,1070000.0
2021-11-22,Central Davis,13.6334598,40.9017324,0.0,27700000.0
2021-11-22,East Central Davis A,27.0919633,0.0,0.0,9690000.0
2021-11-22,North J,0.0,0.0,0.0,803000.0
2021-11-22,8th and J,37.8791332,12.6259744,0.0,1210000.0
2021-11-22,Rancho Yolo: East 8th Street,50.3708172,75.5585909,6.6e-05,1140000.0
2021-11-22,South Davis/El Macero,12.2571564,12.2571564,0.0,763000.0
2021-11-22,Peregrine School (downstream),24.6382117,0.0,0.0,2190000.0
2021-11-22,Peregrine School (upstream),23.4784365,11.7390418,0.0,748000.0
2021-11-22,Arroyo A,0.0,0.0,0.0,995000.0
2021-11-22,Arroyo B,13.5265112,0.0,0.0,437000.0
2021-11-22,East Central Davis B,13.1648123,39.4957018,0.0,4630000.0
2021-11-22,Rancho Yolo/Research Park,75.5611849,113.347158,7.066666666666667e-05,1340000.0
2021-11-22,Rancho Yolo: Pole Line north of 5th,25.4993343,38.2496095,0.0,1510000.0
2021-11-22,Cantrill Drive,84.1983127,70.1640511,1.7666666666666668e-05,4350000.0
2021-11-22,Olive Drive,0.0,0.0,0.0,1520000.0
2021-11-24,Old East Davis/Wildhorse,0.0,0.0,0.0,859000.0
2021-11-24,Far West Davis,100.761499,115.157995,0.00010666666666666667,1010000.0
2021-11-24,North Davis A,0.0,0.0,0.0,1070000.0
2021-11-24,North Davis B,0.0,13.5439718,0.0,615000.0
2021-11-24,North Davis C,25.6407094,25.6407094,0.0,791000.0
2021-11-24,North Davis D,0.0,0.0,0.0,857000.0
2021-11-24,The Cannery,0.0,0.0,0.0,833000.0
2021-11-24,Far East Davis,59.1013622,0.0,0.0,732000.0
2021-11-24,North Central Davis,38.3768439,12.7918601,0.0,790000.0
2021-11-24,Central Davis,26.0947538,0.0,0.0,2010000.0
2021-11-24,East Central Davis A,12.3457098,37.0383096,0.0,1080000.0
2021-11-24,North J,0.0,0.0,0.0,19800000.0
2021-11-24,8th and J,12.8992117,0.0,0.0,1470000.0
2021-11-24,Rancho Yolo: East 8th Street,0.0,0.0,0.0,5240000.0
2021-11-24,South Davis/El Macero,75.5283118,50.3506136,8.300000000000001e-05,758000.0
2021-11-24,Peregrine School (downstream),0.0,0.0,0.0,969000.0
2021-11-24,Peregrine School (upstream),13.2634568,0.0,0.0,403000.0
2021-11-24,Arroyo B,12.7787745,12.7787745,0.0,1150000.0
2021-11-24,East Central Davis B,369.153099,369.153099,0.00024266666666666667,1520000.0
2021-11-24,Rancho Yolo/Research Park,0.0,0.0,0.0,8060.0
2021-11-18,COD WWTP,67.7053451,13.5401798,0.0,981000.0
2021-11-19,COD WWTP,153.620214,76.8025494,0.00048533333333333333,237000.0
2021-11-20,COD WWTP,12.8913236,25.7830715,0.0,176000.0
2021-11-21,COD WWTP,26.1365366,13.0680561,0.0,110000.0
2021-11-22,COD WWTP,25.598607,12.7990985,0.0,173000.0
2021-11-23,COD WWTP,26.4015913,39.6030307,0.0,142000.0
2021-11-24,COD WWTP,12.4701822,37.4117374,0.0,350000.0
2021-11-24,Rancho Yolo: Pole Line north of 5th,14.2229724,0.0,0.0,993000.0
2021-11-24,Cantrill Drive,0.0,0.0,0.0,1320000.0
2021-11-29,Old East Davis/Wildhorse,0.0,0.0,0.0,462300.5371
2021-11-29,Far West Davis,10.08853316,6.725577712,0.0,967059.8633
2021-11-29,North Davis A,3.355704844,3.355704844,0.0,314228.1494
2021-11-29,North Davis B,0.0,3.437719643,0.0,370488.8428
2021-11-29,North Davis C,43.55733871,43.55733871,8.598839736666666e-05,506549.0234
2021-11-29,North Davis D,0.0,3.378432095,0.0,353407.5439
2021-11-29,The Cannery,0.0,0.0,0.0,360107.2021
2021-11-29,Far East Davis,23.19839001,36.45676613,5.8142774000000004e-05,513005.7617
2021-11-29,North Central Davis,2.996646166,5.993385315,0.0,404956.7383
2021-11-29,Central Davis,6.890503168,3.445193172,0.0,278842.4316
2021-11-29,East Central Davis A,0.0,0.0,0.0,379291.6504
2021-11-29,North J,99.74167824,85.97841263,0.00016615629100000002,558871.6797
2021-11-29,Rancho Yolo: East 8th Street,0.0,3.316664398,0.0,1026709.277
2021-11-29,South Davis/El Macero,38.3840847,25.58777332,5.6035194999999995e-05,570818.5547
2021-11-29,Peregrine School (downstream),6.211041808,6.211041808,0.0,612881.25
2021-11-29,Peregrine School (upstream),6.210057735,3.104979992,0.0,627437.0605
2021-11-29,Arroyo A,0.0,0.0,0.0,196332.5073
2021-11-29,Arroyo B,0.0,0.0,0.0,146029.4678
2021-11-29,East Central Davis B,6.338214278,0.0,0.0,201190.5151
2021-11-29,Rancho Yolo/Research Park,3.188816011,3.188816011,0.0,400042.5537
2021-11-29,Rancho Yolo: Pole Line north of 5th,0.0,3.275106847,0.0,524101.8555
2021-11-29,Cantrill Drive,6.094785333,0.0,0.0,337427.8076
2021-11-29,Olive Drive,0.0,0.0,0.0,441252.6367
2021-12-01,Olive Drive,0.0,0.0,0.0,712121.9727
2021-12-01,Cantrill Drive,2.973858714,2.973858714,0.0,481317.3828
2021-12-01,Rancho Yolo: Pole Line north of 5th,2.73345352,8.20059,0.0,550173.633
2021-12-03,Rancho Yolo/Research Park,2.921564579,2.921564579,0.0,425708.7402
2021-12-01,East Central Davis B,0.0,8.25593296,0.0,686702.6854
2021-12-01,Arroyo B,16.70467496,11.13613608,2.6209097633333333e-05,531128.7597
2021-12-01,Arroyo A,2.84214976,0.0,0.0,365895.6787
2021-12-01,Peregrine School (upstream),2.8209284,2.8209284,0.0,1122803.809
2021-12-01,Peregrine School (downstream),2.72013576,0.0,0.0,1162132.715
2021-12-01,South Davis/El Macero,43.85446552,57.56317136,8.466964946666667e-05,598901.9533
2021-12-03,Rancho Yolo: East 8th Street,0.0,2.828218639,0.0,1216655.469
2021-12-01,Rancho Yolo: East 8th Street,2.79150456,5.58309016,0.0,1250184.766
2021-12-01,8th and J,0.0,0.0,0.0,679155.8106
2021-12-01,North J,35.82922936,35.82922936,9.823333996666667e-05,364735.9376
2021-12-01,East Central Davis A,0.0,0.0,0.0,596534.6192
2021-12-01,Central Davis,11.37417432,0.0,0.0,613661.5722
2021-12-01,North Central Davis,2.87854704,0.0,0.0,554847.0704
2021-12-01,Far East Davis,189.2633247,180.7807922,0.0003711962756666667,498448.0467
2021-12-03,The Cannery,24.86233711,41.44058228,7.978847246666666e-05,415491.8457
2021-12-01,The Cannery,2.81225296,0.0,0.0,254626.1475
2021-12-01,North Davis D,5.73964656,2.86978248,0.0,683377.0019
2021-12-01,North Davis C,116.7472077,119.5965099,0.00029074785066666666,406441.04
2021-12-01,North Davis B,16.90745112,8.45334472,1.4700717e-05,1150110.644
2021-12-01,North Davis A,54.8143864,31.73084256,5.300585306666667e-05,816374.2675
2021-12-01,Far West Davis,41.23306752,38.28726528,5.4413360133333334e-05,730705.9571
2021-12-01,Old East Davis/Wildhorse,5.88331224,14.70896128,0.0001285109761,114456.8482
2021-12-01,COD WWTP,38.4222579,27.44291067,5.420322333333333e-05,607576.123
2021-11-30,COD WWTP,32.91607141,19.19966102,3.20236675e-05,813706.4941
2021-11-29,COD WWTP,32.63399601,65.27908802,8.811704966666666e-05,555585.3516
2021-11-28,COD WWTP,55.83815098,58.63090038,7.650292723333333e-05,748135.1074
2021-11-27,COD WWTP,71.38526917,46.66892052,6.484921839999999e-05,910220.6055
2021-11-26,COD WWTP,50.06455898,72.32392311,8.857582763333332e-05,690868.4082
2021-11-25,COD WWTP,120.9147263,129.3562603,0.00014950913190000002,836975.5859
2021-12-06,Old East Davis/Wildhorse,8.730489612,5.820236206,0.0,146195.3979
2021-12-06,Far West Davis,14.95084524,14.95084524,2.5185513666666667e-05,593628.7598
2021-12-06,North Davis A,0.0,0.0,0.0,2663320.898
2021-12-06,North Davis B,2.839433849,0.0,0.0,754619.6777
2021-12-06,North Davis C,13.50205183,5.400579572,0.0,165408.96
2021-12-06,North Davis D,0.0,0.0,0.0,379761.0107
2021-12-06,The Cannery,5.500129461,0.0,0.0,723632.5684
2021-12-06,Far East Davis,8.029052615,10.70555925,4.8004285566666664e-05,223012.5732
2021-12-06,North Central Davis,0.0,0.0,0.0,613281.5918
2021-12-06,Central Davis,11.35300159,11.35300159,1.96767452e-05,576975.5859
2021-12-06,East Central Davis A,0.0,5.461303592,0.0,541664.9902
2021-12-06,North J,8.277539015,8.277539015,0.0,472759.6191
2021-12-06,8th and J,0.0,0.0,0.0,869289.0625
2021-12-06,Rancho Yolo: East 8th Street,2.737050354,2.737050354,0.0,564066.5527
2021-12-06,South Davis/El Macero,0.0,0.0,0.0,388961.0352
2021-12-06,Peregrine School (downstream),5.440796614,2.720359266,0.0,391830.2246
2021-12-06,Peregrine School (upstream),2.789127529,0.0,0.0,313988.8916
2021-12-06,Arroyo A,69.92102146,117.4968624,0.00013036309876666668,718830.2734
2021-12-06,Arroyo B,5.401233435,0.0,0.0,126214.4043
2021-12-06,East Central Davis B,0.0,2.705494761,0.0,578282.373
2021-12-06,Rancho Yolo/Research Park,28.90598297,21.02161884,5.450154846666667e-05,458038.3789
2021-12-06,Rancho Yolo: Pole Line north of 5th,14.60372329,26.28829718,4.311602136666667e-05,609710.6445
2021-12-06,Cantrill Drive,5.894508958,0.0,0.0,786819.043
2021-12-06,Olive Drive,0.0,2.848900557,0.0,370168.0908
2021-12-13,Old East Davis/Wildhorse,19.66347098,16.38600826,7.471338713333333e-05,241251.8066
2021-12-13,Far West Davis,0.0,0.0,0.0,589624.4629
2021-12-13,North Davis A,0.0,0.0,0.0,1319168.652
2021-12-13,North Davis B,0.0,0.0,0.0,579099.1699
2021-12-13,North Davis C,3.043032587,3.043032587,0.0,234121.875
2021-12-13,North Davis D,0.0,0.0,0.0,391026.6357
2021-12-13,The Cannery,0.0,2.824415267,0.0,451070.2148
2021-12-13,Far East Davis,0.0,6.209955215,0.0,370263.2813
2021-12-13,North Central Davis,0.0,0.0,0.0,384878.5156
2021-12-13,Central Davis,3.443801701,3.443801701,0.0,1782828.32
2021-12-13,East Central Davis A,0.0,2.7747491,0.0,437758.6914
2021-12-13,North J,11.06204748,19.359411,2.45907687e-05,618554.4434
2021-12-13,8th and J,0.0,0.0,0.0,222159.4727
2021-12-13,Rancho Yolo: East 8th Street,0.0,0.0,0.0,458100.8301
2021-12-13,South Davis/El Macero,0.0,0.0,0.0,460273.7305
2021-12-13,Peregrine School (downstream),22.69860506,19.86106396,8.79717978e-05,241893.8232
2021-12-13,Peregrine School (upstream),2.908484638,0.0,0.0,259928.833
2021-12-13,Arroyo A,27.51979828,16.51092768,2.2576919766666667e-05,975126.9531
2021-12-13,Arroyo B,0.0,0.0,0.0,1811919.727
2021-12-13,East Central Davis B,33.01956892,38.52395296,3.27477464e-05,1092342.676
2021-12-13,Rancho Yolo/Research Park,2.946826518,0.0,0.0,544495.0195
2021-12-13,Rancho Yolo: Pole Line north of 5th,6.229485273,0.0,0.0,317291.9922
2021-12-13,Cantrill Drive,0.0,0.0,0.0,1389212.207
2021-12-13,Olive Drive,0.0,0.0,0.0,398311.499
2021-12-15,Old East Davis/Wildhorse,96.0323333740232,64.0119504928589,9.782700566407968e-05,817996.435546874
2021-12-15,Far West Davis,3.72638463973999,0.0,0.0,273281.420898437
2021-12-15,North Davis A,0.0,0.0,0.0,695914.794921875
2021-12-15,North Davis B,0.0,0.0,0.0,709459.863281251
2021-12-15,North Davis C,13.44029545784,10.0800573825836,4.6926721822492665e-05,286410.278320313
2021-12-15,North Davis D,6.70313835144043,0.0,0.0,523543.115234374
2021-12-15,The Cannery,0.0,0.0,0.0,479139.306640624
2021-12-15,Far East Davis,3.41821998357773,6.83654904365539,0.0,703100.048828125
2021-12-15,North Central Davis,2.93361365795135,2.93361365795135,0.0,870395.605468749
2021-12-15,Central Davis,25.9973573684692,16.2475872039795,2.0919384693280666e-05,1009708.10546875
2021-12-15,East Central Davis A,51.724762916565,63.8990688323974,8.508183080052134e-05,679486.03515625
2021-12-15,North J,34.5876526832581,34.5876526832581,2.40680359548788e-05,1437078.3203125
2021-12-15,8th and J,0.0,0.0,0.0,4045982.42187501
2021-12-15,Rancho Yolo: East 8th Street,35.7245182991028,42.2211599349975,6.929064109491366e-05,562454.58984375
2021-12-15,South Davis/El Macero,59.492654800415,75.1543235778809,0.00011295698663030834,596009.960937501
2021-12-15,Peregrine School (downstream),3.05754870176315,3.05754870176315,0.0,1140568.9453125
2021-12-15,Peregrine School (upstream),3.1434440612793,0.0,0.0,569783.349609376
2021-12-15,Arroyo A,0.0,0.0,0.0,591725.830078125
2021-12-15,Arroyo B,3.1416842341423,0.0,0.0,253585.522460938
2021-12-15,East Central Davis B,180.295085906982,170.62852859497,0.00036230972844549333,484286.767578125
2021-12-15,Rancho Yolo/Research Park,56.0435914993286,37.3590016365051,5.2639384071259336e-05,887193.06640625
2021-12-09,COD WWTP,54.7122669219971,54.7122669219971,9.3694984993639e-05,583940.185546874
2021-12-10,COD WWTP,174.594287872314,154.03841972351,0.0002833774171048997,579849.853515626
2021-12-11,COD WWTP,19.295209646225,19.295209646225,3.1276288244315335e-05,616927.734375002
2021-12-12,COD WWTP,107.008409500122,110.157432556152,0.00017910117540878066,606265.820312499
2021-12-13,COD WWTP,42.6499032974243,36.087236404419,7.404056720691001e-05,531716.210937501
2021-12-14,COD WWTP,41.5401220321655,68.253436088562,0.00010268440771890301,534616.50390625
2021-12-15,COD WWTP,77.5856685638428,47.2193288803101,9.636293946560933e-05,647577.783203126
2021-12-15,Rancho Yolo: Pole Line north of 5th,0.0,0.0,0.0,570140.283203126
2021-12-15,Cantrill Drive,3.84548962116242,7.69111752510071,0.0,1213708.7890625
2021-12-15,Olive Drive,9.96517479419712,13.2871115207672,2.3313374641955834e-05,498689.84375
2021-12-17,Old East Davis/Wildhorse,11.37249708,0.0,0.00022934501963333334,49586.84998
2021-12-17,Far West Davis,8.019717932,8.019717932,0.0,235010.0586
2021-12-17,North Davis A,12.56940365,0.0,0.0,317204.9072
2021-12-17,North Davis B,0.0,0.0,0.0,288655.5908
2021-12-17,North Davis C,302.8273582,210.5587196,0.0009978662886666666,257241.9189
2021-12-17,North Davis D,0.0,0.0,0.0,268535.0586
2021-12-17,The Cannery,0.0,0.0,0.0,175013.9404
2021-12-17,Far East Davis,0.0,6.801754236,0.0,409843.7988
2021-12-17,North Central Davis,14.7325182,17.67921805,9.947140906666667e-05,162919.8608
2021-12-17,Central Davis,13.93880248,10.45394778,4.8932675999999994e-05,284856.7383
2021-12-17,East Central Davis A,892.5585938,461.8738937,0.001898807795,356653.3936
2021-12-17,North J,27.51681089,34.3971467,0.00019998122436666667,154799.4263
2021-12-17,8th and J,0.0,3.435583413,0.0,334701.9775
2021-12-17,Rancho Yolo: East 8th Street,0.0,3.190892041,0.0,335040.1611
2021-12-17,South Davis/El Macero,31.96410656,44.75172043,0.00012353462256666666,310503.3447
2021-12-17,Peregrine School (downstream),0.0,0.0,0.0,412113.5742
2021-12-17,Peregrine School (upstream),0.0,0.0,0.0,678659.5215
2021-12-17,Arroyo A,0.0,9.69622016,0.0,151558.606
2021-12-17,Arroyo B,0.0,0.0,0.0,88650.26245
2021-12-17,East Central Davis B,228.9033699,115.9621525,0.0006369198753333334,270729.126
2021-12-17,Rancho Yolo/Research Park,20.88338137,33.41526985,9.759999433333333e-05,278169.3359
2021-12-17,Rancho Yolo: Pole Line north of 5th,6.969425678,13.93918633,0.0,228717.3584
2021-12-02,COD WWTP,81.09866144,101.3835239,0.00016802206533333335,543030.4198
2021-12-03,COD WWTP,75.3792572,95.94687464,0.00015357933476666666,557777.295
2021-12-04,COD WWTP,76.22663496,46.57818792,9.928323746666667e-05,618456.9824
2021-12-05,COD WWTP,48.22804928,55.11959072,7.468462793333333e-05,691893.6525
2021-12-06,COD WWTP,8.06547048,0.0,0.0,719375.879
2021-12-07,COD WWTP,27.56952288,31.50853872,3.72016611e-05,794024.5117
2021-12-08,COD WWTP,258.3392143,121.0327339,0.0003122647575666667,607452.3926
2021-12-17,Cantrill Drive,0.0,0.0,0.0,219700.293
2021-12-17,Olive Drive,19.0294576,3.80561296,2.68520793e-05,708677.2461
2021-12-20,Old East Davis/Wildhorse,71.7434454,47.82393456,0.00010838029019999999,551610.3516
2021-12-20,Far West Davis,19.63422418,4.90824908,4.2538851000000006e-05,461559.8145
2021-12-20,North Davis A,0.0,4.585004747,0.0,560312.7441
2021-12-20,North Davis B,0.0,0.0,0.0,179111.731
2021-12-20,North Davis C,34.26447153,22.84176111,9.080665880000001e-05,314438.5742
2021-12-20,North Davis D,16.30119801,8.150302172,6.664464833333333e-05,244598.7549
2021-12-20,The Cannery,0.0,0.0,0.0,503183.6426
2021-12-20,Far East Davis,27.87215233,20.9034276,5.056012523333333e-05,482352.2461
2021-12-20,North Central Davis,0.0,0.0,0.0,237466.626
2021-12-20,Central Davis,53.89994144,41.45926476,0.0001769497197,269452.832
2021-12-20,East Central Davis A,18.96471858,7.585510015,2.478145956666667e-05,765278.5156
2021-12-20,North J,36.47683859,27.3565197,5.61124207e-05,568798.8281
